id,review_id,stars,text,sentiment
129319,yaqH6JIkEMebFRrtgoDj6A,3.0,"We've been there three times.

1st time (soon after it opened), the bartender talked our ears off while we looked at the menu and waited for our food--a little too much friendliness. When our food arrived, it was wrong. He'd entered one item twice and didn't enter the other item. We called it to their attention but declined to wait for them to cook the other item. We knew they were new and could see how eager they were to please us.

2nd time, pretty good meal. The only problem was my husband had trouble finding anything he liked other than a grilled ham and cheese sandwich. You can get burgers, tri-tip, chicken, and fish. No pork outside the ham and cheese sandwich.

3rd time, they didn't even have ham for a sandwich. He finally decided to order the tri-tip (sliced tri-tip with sauce and sides).

I thought the service sucked; my husband was more forgiving. When we told the server we needed a couple more minutes to look at the menu, she disappeared for 15-20 minutes. I asked to have a specific item left off my burger and it arrived with it anyway. The server has perfected the trick of walking by while our mouths are full asking, ""Is everything good?"" She never noticed the unwanted things I'd pulled off my burger and piled on my plate. Other than that, my burger was good.

My husband's main complaint was the steak knife was too dull to cut the tri-tip into bites.

A couple of tips if you go:

Don't be discouraged if there are a lot of cars in the parking lot. That doesn't mean the restaurant will be full.

And wear a sweatshirt. The air conditioning was blowing so hard on us it was lifting the cocktail napkin.",NEU
5096979,X_P6Gvcadg9H0f1oJEvlwQ,3.0,"We were a little concerned after reading some of the reviews but decided to try it since we were staying nearby. The food was very good and so was the service. The view was very pretty and we got a window side table to watch the sun go down. 
The Stone Crabs were perfectly prepared and cracked. The cooked tomatoes were very good.  
The key lime pie was perfect.  I would recommend this restaurant.",NEU
3859333,mBBP92h9nJ5vuVRW-iXndg,5.0,I arrived & was greeted. I overheard an employee speaking with another employee about how he enjoys making sandwiches. Restroom was clean but I didn't find a hook for my coat. Sandwich was delicious. Friendly service.,POS
3623238,ObfXqYGFaFOS-5z-TrTP3A,5.0,LOVE this place...the food and service is excellent!  One of favorites in New Orleans and that's saying a lot.,POS
5762874,R1VIoqxLgTCg9HeejROT7A,5.0,"I hosted a small company dinner gathering at Los Arroyos' private dining room this week and the food + service was EXCELLENT.  I was particularly impressed with the manager, he went above and beyond to make sure our party was well taken care of and seated promptly.  The dining space was exactly what we had hoped for:  comfortable + great for conversation + not too loud.  I look forward to hosting many more gatherings here in the future! Oh, and don't miss out on their signature Cadillac Margarita, so yummy!

Thank you, Los Arroyos, for showing us what customer service is about.",POS
1409375,atlf3zDcxPl6hLUsX3M3AA,4.0,"I enjoyed my first visit to El Rancho. I had the shrimp,steak and chicken fajitas. They were very good and a nice size portion with lots of fresh veggies. They give you complimentary chips and salsa , loved the salsa and the chips were basic commercial corn chips. I would recommend more of an assortment of hot sauces, there were only two Choices at my table. Looking forward to trying a few other things and it looks like they have tasty weekly specials.
I think this BYOB will do great in an area that has every restaurant known to mankind. Definitely fills a need for a good Mexican place!",POS
1718818,QgaJNIipjD2_xCWFEF7xeg,1.0,"Made a reservation through opentable for 7:15.  At 8:00 the drinks we ordered were still not at the table.  They weren't busy, and we were told several times that our drinks were coming.  I would have waited and not walked out of the restaurant if we weren't seated right near the bar and watching at our drinks sitting there for 15 minutes.  Never again would I go here.  Dont know how the food is, but the service on Sunday night was a joke.",NEG
530775,BxPHu0F3qruiOqLREek74g,1.0,"Being s life time Nashville native.  I've seen Opryland Hotel grow from the foundation up.  It been an anchor of our community.  A place you took your guest visiting to.  You could drive up park inalienable in and spend a few hours in the gardens, get a drink or meal and want to come back again and again.  
That's not the case any longer!  They are there now to get every Penny out of out of town tourist and conventions! If you want to visit these days you have to park up to a mile away and hike in.  You can't visit their water park unless your guess.  Aldo the hotel is so full of international workers they have lost one of its original charms.  The locales that were born and raised in the South!  Since the late 70s I have had family members working",NEG
3810075,9TPpG3AQ9iCPCdiUblXREQ,4.0,"Staff is very friendly and the bread is great, oil is a plus. The salmon was amazing!",POS
5134477,FdOj1jIVJQoE9ZA6q44JSw,1.0,"Never again. Was promised delivery in 4 weeks. 12 weeks and counting and have received nothing but excuses, excuses, promises, promises.  All smiles until they have your money and then they don't give a rats about you-- hard to even get phone calls returned.

 Currently seeking legal counsel as relates to this extremely unprofessional rip-off emporium.  Take your money elsewhere.

Beware!",NEG
5398033,sSRt7bgT3otxWJy0Mksnng,5.0,Function has to be the best coffee I've had in the city - the first time I've ever had a lavender oat latte was here and I've been hooked since. They always have a couple of speciality lattes on the menu and a bunch of delicious pastries that are fresh and much more than a classic croissant. This time around I tired that blueberry lavender oat latte and it was fantastic! The shop itself is pretty small but there are a few seats inside as well as some outside.,POS
6380144,COZBHsF_RPk1VQGmOlcycQ,5.0,"A Pittsburgher's take on a New Orleans food truck.

A grand slam in a city of home runs (pats himself on the back for such a good analogy, even though baseball is a boring, horrible game, I say this not as an anti-jock hipster, because I love the NFL, anywho I digress).  Inexpensive to the point where you question the ingredients.  Then you take a bite, and it is fresh, delicious and satiating.  We ordered the chicken tacos and fish taco bowl (I don't think it's called that).  The chicken tacos were immaculate, but the fish was in a league of its own.  With two bottles of water, our order came to $17!  I think what I love about food trucks is that it forces a 'chef' (or whatever they're called) to make a very high quality product in order to thrive.  They don't have the ability to stock 14,000 various menu items (too much variety is a weakness in my opinion, as it waters down the quality as opposed to restaurants with a small menu, case in point, check out the encyclopedia known as an Applebee's menu)

This place gets the rare designation (along with Cochon Butcher) as being a place  I will always go back to when I come to New Orleans.  For those of your more ""touristy minded"" folks, make the short walk (it's half a mile from the French quarter) and check out this truck.  Now, I don't know if they move around  a ton, so   you may be better served to just use your smart phone and check them out on Twitter for their location)

IF THIS RESTAURANT (FOOD TRUCK) WERE A MUSICIAN/BAND: Van Halen:  Snobs may not give them their proper due, but they kicked ass and retrospective reviews will acknowledge their greatness.",POS
